"","seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS"
"45","chr2L",141294,142756,1463,"*","Promoter (<=1kb)",1,141077,142572,1496,2,"FBgn0051974","FBtr0330644",0
"46","chr2L",144326,144620,295,"*","Promoter (1-2kb)",1,143323,144227,905,1,"FBgn0031224","FBtr0078116",1003
"47","chr2L",148599,148846,248,"*","Exon (FBtr0301929/FBgn0259818, exon 3 of 9)",1,144231,153300,9070,2,"FBgn0259818","FBtr0301929",4454
"48","chr2L",151792,152328,537,"*","Promoter (<=1kb)",1,144231,153300,9070,2,"FBgn0259818","FBtr0301929",972
"49","chr2L",154744,155694,951,"*","Promoter (<=1kb)",1,153539,155305,1767,2,"FBgn0031227","FBtr0078147",0
"50","chr2L",156726,157358,633,"*","Promoter (<=1kb)",1,156149,157666,1518,1,"FBgn0031229","FBtr0078119",577
"51","chr2L",159421,160049,629,"*","Promoter (<=1kb)",1,159032,203397,44366,1,"FBgn0016977","FBtr0078121",389
"52","chr2L",165237,166346,1110,"*","Intron (FBtr0078122/FBgn0016977, intron 2 of 11)",1,159032,203397,44366,1,"FBgn0016977","FBtr0078121",6205
"53","chr2L",172921,174148,1228,"*","Intron (FBtr0078122/FBgn0016977, intron 2 of 11)",1,182820,201588,18769,1,"FBgn0016977","FBtr0332337",-8672
"54","chr2L",178304,179017,714,"*","Intron (FBtr0078122/FBgn0016977, intron 2 of 11)",1,182820,201588,18769,1,"FBgn0016977","FBtr0332337",-3803
"55","chr2L",179832,180702,871,"*","Promoter (2-3kb)",1,182820,201588,18769,1,"FBgn0016977","FBtr0332337",-2118
"56","chr2L",184837,185694,858,"*","Promoter (2-3kb)",1,182820,203250,20431,1,"FBgn0016977","FBtr0330653",2017
"57","chr2L",186258,186812,555,"*","Exon (FBtr0078122/FBgn0016977, exon 5 of 12)",1,182820,203250,20431,1,"FBgn0016977","FBtr0330653",3438
"58","chr2L",187506,188891,1386,"*","Exon (FBtr0078122/FBgn0016977, exon 6 of 12)",1,182820,203250,20431,1,"FBgn0016977","FBtr0330653",4686
"59","chr2L",190343,190969,627,"*","Exon (FBtr0078122/FBgn0016977, exon 6 of 12)",1,182820,203250,20431,1,"FBgn0016977","FBtr0330653",7523
"60","chr2L",194384,194897,514,"*","Exon (FBtr0078122/FBgn0016977, exon 6 of 12)",1,203779,204782,1004,1,"FBgn0031231","FBtr0078124",-8882
"61","chr2L",195517,195880,364,"*","Exon (FBtr0078122/FBgn0016977, exon 6 of 12)",1,203779,204782,1004,1,"FBgn0031231","FBtr0078124",-7899
"62","chr2L",197881,198313,433,"*","Exon (FBtr0078122/FBgn0016977, exon 6 of 12)",1,203779,204782,1004,1,"FBgn0031231","FBtr0078124",-5466
"63","chr2L",198824,199071,248,"*","Exon (FBtr0078122/FBgn0016977, exon 6 of 12)",1,203779,204782,1004,1,"FBgn0031231","FBtr0078124",-4708
"64","chr2L",200648,201690,1043,"*","Promoter (2-3kb)",1,203779,204782,1004,1,"FBgn0031231","FBtr0078124",-2089
"65","chr2L",203993,204309,317,"*","Promoter (<=1kb)",1,203779,204782,1004,1,"FBgn0031231","FBtr0078124",214
"66","chr2L",205184,205731,548,"*","Promoter (1-2kb)",1,204743,206797,2055,2,"FBgn0031232","FBtr0308246",1066
"67","chr2L",207905,208422,518,"*","Promoter (<=1kb)",1,207406,210725,3320,1,"FBgn0031233","FBtr0332339",499
"68","chr2L",209086,209599,514,"*","Promoter (1-2kb)",1,207406,210725,3320,1,"FBgn0031233","FBtr0332339",1680
"69","chr2L",212798,213530,733,"*","Exon (FBtr0078145/FBgn0266557, exon 7 of 7)",1,207406,210725,3320,1,"FBgn0031233","FBtr0332339",5392
"70","chr2L",213775,215904,2130,"*","Exon (FBtr0078145/FBgn0266557, exon 5 of 7)",1,219651,220050,400,1,"FBgn0265151","FBtr0336984",-3747
"71","chr2L",217244,217491,248,"*","Promoter (2-3kb)",1,219651,220050,400,1,"FBgn0265151","FBtr0336984",-2160
"72","chr2L",223189,223443,255,"*","Promoter (<=1kb)",1,223519,224708,1190,1,"FBgn0265153","FBtr0336985",-76
"73","chr2L",227174,227421,248,"*","Promoter (<=1kb)",1,228037,228588,552,1,"FBgn0265152","FBtr0336986",-616
"74","chr2L",228085,228332,248,"*","Promoter (<=1kb)",1,228037,228588,552,1,"FBgn0265152","FBtr0336986",48
"75","chr2L",230857,231179,323,"*","Promoter (1-2kb)",1,232166,232253,88,2,"FBgn0263465","FBtr0309764",1074
"76","chr2L",232004,232251,248,"*","Promoter (<=1kb)",1,232166,232253,88,2,"FBgn0263465","FBtr0309764",2
"77","chr2L",232919,233197,279,"*","Promoter (<=1kb)",1,232487,234208,1722,1,"FBgn0031235","FBtr0078126",432
"78","chr2L",234150,234397,248,"*","Promoter (1-2kb)",1,232487,234208,1722,1,"FBgn0031235","FBtr0078126",1663
"79","chr2L",236480,236727,248,"*","Exon (FBtr0078144/FBgn0266557, exon 3 of 18)",1,232487,234208,1722,1,"FBgn0031235","FBtr0078126",3993
"80","chr2L",239915,240236,322,"*","Promoter (2-3kb)",1,243035,243141,107,2,"FBgn0262252","FBtr0304343",2905
"81","chr2L",241644,242713,1070,"*","Promoter (<=1kb)",1,243035,243141,107,2,"FBgn0262252","FBtr0304343",428
"82","chr2L",246212,246641,430,"*","Promoter (2-3kb)",1,248909,249812,904,1,"FBgn0265149","FBtr0336987",-2268
"83","chr2L",266201,266611,411,"*","Promoter (<=1kb)",1,259949,267505,7557,2,"FBgn0031239","FBtr0308252",894
"84","chr2L",269769,271605,1837,"*","Promoter (<=1kb)",1,252589,271744,19156,2,"FBgn0031238","FBtr0078140",139
"85","chr2L",273452,273726,275,"*","Promoter (<=1kb)",1,271912,273715,1804,2,"FBgn0086912","FBtr0078139",0
"86","chr2L",275931,276295,365,"*","Promoter (<=1kb)",1,274740,277212,2473,2,"FBgn0086855","FBtr0300804",917
"87","chr2L",276807,277069,263,"*","Promoter (<=1kb)",1,274740,277212,2473,2,"FBgn0086855","FBtr0300804",143
"88","chr2L",277959,278220,262,"*","Promoter (<=1kb)",1,274740,278234,3495,2,"FBgn0086855","FBtr0330650",14
"89","chr2L",280519,280778,260,"*","Promoter (2-3kb)",1,274740,278234,3495,2,"FBgn0086855","FBtr0330650",-2285
"90","chr2L",282843,283319,477,"*","Promoter (<=1kb)",1,281670,283195,1526,2,"FBgn0031244","FBtr0343780",0
"91","chr2L",285226,285494,269,"*","Promoter (<=1kb)",1,283385,285726,2342,2,"FBgn0031245","FBtr0078136",232
"92","chr2L",286218,287184,967,"*","Promoter (<=1kb)",1,283662,286531,2870,2,"FBgn0031245","FBtr0078135",0
"93","chr2L",287752,288569,818,"*","Promoter (<=1kb)",1,287252,288932,1681,2,"FBgn0025686","FBtr0078134",363
"94","chr2L",292712,293039,328,"*","Promoter (<=1kb)",1,292419,293222,804,1,"FBgn0031247","FBtr0078130",293
"95","chr2L",296008,296282,275,"*","Promoter (<=1kb)",1,295122,297449,2328,1,"FBgn0024352","FBtr0078131",886
"96","chr2L",298032,298576,545,"*","Promoter (<=1kb)",1,297880,305233,7354,1,"FBgn0020622","FBtr0331208",152
"97","chr2L",299856,300528,673,"*","Promoter (1-2kb)",1,301706,305233,3528,1,"FBgn0020622","FBtr0331206",-1178
"98","chr2L",302068,302456,389,"*","Promoter (<=1kb)",1,301706,305233,3528,1,"FBgn0020622","FBtr0331207",362
"99","chr2L",308722,309160,439,"*","Promoter (<=1kb)",1,308537,309348,812,2,"FBgn0263872","FBtr0329830",188
"100","chr2L",310938,311206,269,"*","Promoter (<=1kb)",1,310200,347927,37728,1,"FBgn0004611","FBtr0078050",738
"101","chr2L",318604,319352,749,"*","Promoter (<=1kb)",1,318362,319259,898,2,"FBgn0031248","FBtr0078099",0
"102","chr2L",319926,320232,307,"*","Promoter (<=1kb)",1,318362,319259,898,2,"FBgn0031248","FBtr0078099",-667
"103","chr2L",322249,323265,1017,"*","Promoter (<=1kb)",1,322101,323091,991,1,"FBgn0053127","FBtr0078052",148
"104","chr2L",323690,323937,248,"*","Promoter (1-2kb)",1,322101,323091,991,1,"FBgn0053127","FBtr0078052",1589
"105","chr2L",327903,328150,248,"*","Promoter (1-2kb)",1,325522,329761,4240,2,"FBgn0264086","FBtr0330695",1611
"106","chr2L",330743,331515,773,"*","Promoter (<=1kb)",1,329910,332335,2426,2,"FBgn0051921","FBtr0078096",820
"107","chr2L",331840,332153,314,"*","Promoter (<=1kb)",1,329910,332335,2426,2,"FBgn0051921","FBtr0078096",182
"108","chr2L",342355,342868,514,"*","Exon (FBtr0078047/FBgn0004611, exon 12 of 17)",1,329910,332335,2426,2,"FBgn0051921","FBtr0078096",-10020
"109","chr2L",343185,343509,325,"*","Exon (FBtr0078047/FBgn0004611, exon 13 of 17)",1,329910,332335,2426,2,"FBgn0051921","FBtr0078096",-10850
"110","chr2L",344621,344868,248,"*","Exon (FBtr0078047/FBgn0004611, exon 15 of 17)",1,355663,356891,1229,1,"FBgn0266907","FBtr0345774",-10795
"111","chr2L",345581,345894,314,"*","3' UTR",1,355663,356891,1229,1,"FBgn0266907","FBtr0345774",-9769
"112","chr2L",346846,347093,248,"*","3' UTR",1,355663,356891,1229,1,"FBgn0266907","FBtr0345774",-8570
"113","chr2L",347783,348341,559,"*","3' UTR",1,355663,356891,1229,1,"FBgn0266907","FBtr0345774",-7322
"114","chr2L",349380,349628,249,"*","Intron (FBtr0078049/FBgn0004611, intron 17 of 17)",1,355663,356891,1229,1,"FBgn0266907","FBtr0345774",-6035
"115","chr2L",352970,353217,248,"*","Promoter (2-3kb)",1,355663,356891,1229,1,"FBgn0266907","FBtr0345774",-2446
"116","chr2L",354857,355511,655,"*","Promoter (<=1kb)",1,355663,356891,1229,1,"FBgn0266907","FBtr0345774",-152
"117","chr2L",358698,358945,248,"*","Promoter (<=1kb)",1,355565,357874,2310,2,"FBgn0031250","FBtr0330651",-824
"118","chr2L",366005,366491,487,"*","Distal Intergenic",1,355565,357874,2310,2,"FBgn0031250","FBtr0330651",-8131
"119","chr2L",370491,371077,587,"*","Distal Intergenic",1,378112,387439,9328,1,"FBgn0000061","FBtr0078053",-7035
"120","chr2L",376856,377160,305,"*","Promoter (<=1kb)",1,378112,387439,9328,1,"FBgn0000061","FBtr0078053",-952
"121","chr2L",389701,390214,514,"*","Distal Intergenic",1,396120,396571,452,1,"FBgn0263871","FBtr0329831",-5906
"122","chr2L",390545,391114,570,"*","Distal Intergenic",1,396120,396571,452,1,"FBgn0263871","FBtr0329831",-5006
"123","chr2L",400968,401215,248,"*","Promoter (<=1kb)",1,396595,402054,5460,2,"FBgn0031251","FBtr0331204",839
"124","chr2L",404630,405298,669,"*","Promoter (<=1kb)",1,404285,407969,3685,1,"FBgn0003278","FBtr0078054",345
"125","chr2L",406029,406419,391,"*","Promoter (1-2kb)",1,404285,407969,3685,1,"FBgn0003278","FBtr0078054",1744
"126","chr2L",407552,407901,350,"*","3' UTR",1,404285,407969,3685,1,"FBgn0003278","FBtr0078054",3267
"127","chr2L",411926,412180,255,"*","Promoter (<=1kb)",1,408876,412885,4010,2,"FBgn0264855","FBtr0089489",705
"128","chr2L",413043,413641,599,"*","Promoter (<=1kb)",1,408876,412885,4010,2,"FBgn0264855","FBtr0089489",-158
"129","chr2L",418821,419159,339,"*","Promoter (<=1kb)",1,418434,419652,1219,2,"FBgn0031252","FBtr0078090",493
"130","chr2L",428941,429623,683,"*","Promoter (1-2kb)",1,431227,448701,17475,1,"FBgn0004583","FBtr0078059",-1604
"131","chr2L",432756,433032,277,"*","Promoter (1-2kb)",1,431227,448701,17475,1,"FBgn0004583","FBtr0329832",1529
"132","chr2L",434374,435495,1122,"*","Intron (FBtr0078059/FBgn0004583, intron 1 of 5)",1,431227,448701,17475,1,"FBgn0004583","FBtr0329832",3147
"133","chr2L",437081,437373,293,"*","Promoter (2-3kb)",1,439539,440104,566,1,"FBgn0263870","FBtr0329833",-2166
"134","chr2L",443674,444492,819,"*","Exon (FBtr0078059/FBgn0004583, exon 5 of 6)",1,439539,440104,566,1,"FBgn0263870","FBtr0329833",4135
"135","chr2L",445094,446065,972,"*","Exon (FBtr0078059/FBgn0004583, exon 5 of 6)",1,448716,451302,2587,2,"FBgn0015924","FBtr0304741",5237
"136","chr2L",447188,447684,497,"*","3' UTR",1,448716,451302,2587,2,"FBgn0015924","FBtr0304741",3618
"137","chr2L",450308,450555,248,"*","Promoter (<=1kb)",1,448716,451302,2587,2,"FBgn0015924","FBtr0304741",747
"138","chr2L",450924,451944,1021,"*","Promoter (<=1kb)",1,448716,451302,2587,2,"FBgn0015924","FBtr0304741",0
"139","chr2L",452454,452723,270,"*","Promoter (<=1kb)",1,448716,452752,4037,2,"FBgn0015924","FBtr0331232",29
"140","chr2L",453260,453832,573,"*","Promoter (<=1kb)",1,453108,454654,1547,1,"FBgn0031256","FBtr0078060",152
"141","chr2L",460481,461243,763,"*","3' UTR",1,455531,458745,3215,1,"FBgn0031257","FBtr0331231",4950
"142","chr2L",462527,463058,532,"*","Exon (FBtr0310035/FBgn0031258, exon 2 of 2)",1,455531,458745,3215,1,"FBgn0031257","FBtr0331231",6996
"143","chr2L",464057,464840,784,"*","Exon (FBtr0310035/FBgn0031258, exon 2 of 2)",1,458876,471555,12680,2,"FBgn0031258","FBtr0310035",6715
"144","chr2L",466015,466982,968,"*","Intron (FBtr0310035/FBgn0031258, intron 1 of 1)",1,458876,471555,12680,2,"FBgn0031258","FBtr0310035",4573
"145","chr2L",468642,469969,1328,"*","Promoter (1-2kb)",1,458876,471555,12680,2,"FBgn0031258","FBtr0310035",1586
"146","chr2L",474368,474640,273,"*","Promoter (1-2kb)",1,473013,476170,3158,1,"FBgn0027592","FBtr0078062",1355
"147","chr2L",475157,475479,323,"*","Promoter (<=1kb)",1,476220,540532,64313,1,"FBgn0003963","FBtr0333012",-741
"148","chr2L",476800,477980,1181,"*","Promoter (<=1kb)",1,476220,540532,64313,1,"FBgn0003963","FBtr0333013",580
"149","chr2L",478963,479210,248,"*","Promoter (<=1kb)",1,476446,479688,3243,2,"FBgn0043364","FBtr0078083",478
"150","chr2L",484285,485728,1444,"*","Intron (FBtr0333012/FBgn0003963, intron 1 of 7)",1,476446,479688,3243,2,"FBgn0043364","FBtr0310030",-4597
"151","chr2L",486347,488143,1797,"*","Promoter (2-3kb)",1,490835,540532,49698,1,"FBgn0003963","FBtr0310027",-2692
"152","chr2L",491088,492368,1281,"*","Promoter (<=1kb)",1,491879,492649,771,1,"FBgn0267991","FBtr0347590",0
"153","chr2L",495924,496178,255,"*","Intron (FBtr0333012/FBgn0003963, intron 1 of 7)",1,491879,492649,771,1,"FBgn0267991","FBtr0347590",4045
"154","chr2L",502371,503130,760,"*","Promoter (<=1kb)",1,500873,502236,1364,2,"FBgn0267992","FBtr0347591",-135
"155","chr2L",518209,518521,313,"*","Intron (FBtr0333012/FBgn0003963, intron 1 of 7)",1,523466,540560,17095,1,"FBgn0003963","FBtr0078063",-4945
"156","chr2L",520694,521239,546,"*","Promoter (2-3kb)",1,523466,540560,17095,1,"FBgn0003963","FBtr0078063",-2227
"157","chr2L",524226,524778,553,"*","Promoter (<=1kb)",1,523736,540560,16825,1,"FBgn0003963","FBtr0329895",490
"158","chr2L",531721,532026,306,"*","Intron (FBtr0333012/FBgn0003963, intron 2 of 7)",1,523736,540560,16825,1,"FBgn0003963","FBtr0329895",7985
"159","chr2L",532276,532523,248,"*","Intron (FBtr0333012/FBgn0003963, intron 2 of 7)",1,523736,540560,16825,1,"FBgn0003963","FBtr0329895",8540
"160","chr2L",533207,533934,728,"*","Intron (FBtr0333012/FBgn0003963, intron 2 of 7)",1,540599,542580,1982,2,"FBgn0010602","FBtr0310028",8646
"161","chr2L",539195,539442,248,"*","Exon (FBtr0333012/FBgn0003963, exon 6 of 8)",1,540599,542580,1982,2,"FBgn0010602","FBtr0310028",3138
"162","chr2L",543646,544067,422,"*","Promoter (<=1kb)",1,542786,544653,1868,2,"FBgn0031260","FBtr0078080",586
"163","chr2L",545815,546062,248,"*","Promoter (<=1kb)",1,545129,547096,1968,1,"FBgn0031261","FBtr0078064",686
"164","chr2L",547799,548488,690,"*","Promoter (1-2kb)",1,547016,549502,2487,2,"FBgn0005660","FBtr0112854",1014
"165","chr2L",551421,551716,296,"*","Promoter (<=1kb)",1,544925,552454,7530,2,"FBgn0005660","FBtr0344014",738
"166","chr2L",552141,552756,616,"*","Promoter (<=1kb)",1,544925,552454,7530,2,"FBgn0005660","FBtr0344014",0
"167","chr2L",553186,554380,1195,"*","Promoter (<=1kb)",1,547016,552923,5908,2,"FBgn0005660","FBtr0345429",-263
"168","chr2L",559023,559963,941,"*","Promoter (<=1kb)",1,559612,560523,912,1,"FBgn0031263","FBtr0078066",0
"169","chr2L",561918,562372,455,"*","Promoter (<=1kb)",1,560568,563347,2780,2,"FBgn0031264","FBtr0078076",975
"170","chr2L",563931,564634,704,"*","Promoter (<=1kb)",1,564163,566472,2310,1,"FBgn0031265","FBtr0078067",0
"171","chr2L",568632,568890,259,"*","Promoter (<=1kb)",1,568340,572907,4568,1,"FBgn0031266","FBtr0332340",292
"172","chr2L",571603,572123,521,"*","Promoter (2-3kb)",1,573033,574264,1232,2,"FBgn0031267","FBtr0078074",2141
"173","chr2L",572781,573193,413,"*","Promoter (1-2kb)",1,573033,574264,1232,2,"FBgn0031267","FBtr0078074",1071
"174","chr2L",573548,574112,565,"*","Promoter (<=1kb)",1,573033,574264,1232,2,"FBgn0031267","FBtr0078074",152
"175","chr2L",574956,575325,370,"*","Promoter (<=1kb)",1,574508,575734,1227,1,"FBgn0031268","FBtr0078069",448
"176","chr2L",576541,576917,377,"*","Promoter (<=1kb)",1,575711,576550,840,2,"FBgn0013323","FBtr0333746",0
"177","chr2L",577891,578754,864,"*","Promoter (<=1kb)",1,577486,579549,2064,1,"FBgn0023489","FBtr0078070",405
"178","chr2L",601654,601901,248,"*","Promoter (<=1kb)",1,602813,603562,750,1,"FBgn0031270","FBtr0078071",-912
"179","chr2L",602993,603240,248,"*","Promoter (<=1kb)",1,602813,604430,1618,1,"FBgn0031270","FBtr0310023",180
"180","chr2L",617499,617746,248,"*","Distal Intergenic",1,620298,621201,904,2,"FBgn0040106","FBtr0308305",3455
"181","chr2L",618751,619061,311,"*","Promoter (2-3kb)",1,620298,621201,904,2,"FBgn0040106","FBtr0308305",2140
"182","chr2L",621427,621733,307,"*","Promoter (<=1kb)",1,620298,621201,904,2,"FBgn0040106","FBtr0308305",-226
"183","chr2L",636935,637258,324,"*","Distal Intergenic",1,628729,629052,324,1,"FBgn0266909","FBtr0345777",8206
"184","chr2L",644601,644938,338,"*","Exon (FBtr0078045/FBgn0284247, exon 11 of 12)",1,628729,629052,324,1,"FBgn0266909","FBtr0345777",15872
"185","chr2L",654023,654351,329,"*","Exon (FBtr0078045/FBgn0284247, exon 5 of 12)",1,628729,629052,324,1,"FBgn0266909","FBtr0345777",25294
"186","chr2L",682561,682911,351,"*","Intron (FBtr0078045/FBgn0284247, intron 2 of 11)",1,710568,715307,4740,1,"FBgn0266323","FBtr0344054",-27657
"187","chr2L",686966,687479,514,"*","Intron (FBtr0078045/FBgn0284247, intron 2 of 11)",1,710568,715307,4740,1,"FBgn0266323","FBtr0344054",-23089
"188","chr2L",689019,689363,345,"*","Intron (FBtr0078045/FBgn0284247, intron 2 of 11)",1,710568,715307,4740,1,"FBgn0266323","FBtr0344054",-21205
"189","chr2L",695786,696033,248,"*","Intron (FBtr0078045/FBgn0284247, intron 2 of 11)",1,710568,715307,4740,1,"FBgn0266323","FBtr0344054",-14535
"190","chr2L",696649,696947,299,"*","Intron (FBtr0078045/FBgn0284247, intron 2 of 11)",1,710568,715307,4740,1,"FBgn0266323","FBtr0344054",-13621
"191","chr2L",716147,716755,609,"*","Promoter (1-2kb)",1,640306,714983,74678,2,"FBgn0284247","FBtr0343249",-1164
"192","chr2L",723255,723539,285,"*","Promoter (1-2kb)",1,721985,724833,2849,2,"FBgn0267993","FBtr0347592",1294
"193","chr2L",724469,724716,248,"*","Promoter (<=1kb)",1,721985,724833,2849,2,"FBgn0267993","FBtr0347592",117
"194","chr2L",727050,727551,502,"*","Promoter (<=1kb)",1,728362,730564,2203,1,"FBgn0011244","FBtr0078000",-811
"195","chr2L",734952,736807,1856,"*","Distal Intergenic",1,737212,741791,4580,2,"FBgn0026438","FBtr0301316",4984
"196","chr2L",738506,738766,261,"*","Exon (FBtr0301316/FBgn0026438, exon 4 of 6)",1,737212,741791,4580,2,"FBgn0026438","FBtr0301316",3025
"197","chr2L",742553,743311,759,"*","Promoter (<=1kb)",1,737212,741791,4580,2,"FBgn0026438","FBtr0301316",-762
"198","chr2L",756821,757102,282,"*","3' UTR",1,752800,762142,9343,1,"FBgn0031275","FBtr0346526",4021
"199","chr2L",760227,760474,248,"*","3' UTR",1,752800,762142,9343,1,"FBgn0031275","FBtr0346526",7427
"200","chr2L",765888,766207,320,"*","Distal Intergenic",1,772514,773093,580,1,"FBgn0265825","FBtr0342660",-6307
"201","chr2L",772057,772304,248,"*","Promoter (<=1kb)",1,772514,773093,580,1,"FBgn0265825","FBtr0342660",-210
"202","chr2L",777354,777648,295,"*","Promoter (<=1kb)",1,776536,776941,406,1,"FBgn0040725","FBtr0078004",818
"203","chr2L",784549,785062,514,"*","Promoter (<=1kb)",1,784336,788776,4441,1,"FBgn0031279","FBtr0331652",213
"204","chr2L",787670,788047,378,"*","Promoter (2-3kb)",1,786153,790798,4646,2,"FBgn0000442","FBtr0078042",2751
