"","seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS"
"38","chr2L",133405,133976,572,"*","Promoter (1-2kb)",1,132077,134472,2396,1,"FBgn0001142","FBtr0078115",1328
"39","chr2L",135821,137354,1534,"*","Promoter (<=1kb)",1,136144,136701,558,1,"FBgn0265075","FBtr0336837",0
"40","chr2L",138883,139097,215,"*","Promoter (<=1kb)",1,138384,139588,1205,2,"FBgn0051976","FBtr0346127",491
"41","chr2L",139549,139763,215,"*","Promoter (<=1kb)",1,138384,139588,1205,2,"FBgn0051976","FBtr0346127",0
"42","chr2L",140166,140380,215,"*","Promoter (<=1kb)",1,138384,139588,1205,2,"FBgn0051976","FBtr0346127",-578
"43","chr2L",141300,141918,619,"*","Promoter (<=1kb)",1,138384,140992,2609,2,"FBgn0051976","FBtr0302194",-308
"44","chr2L",142224,142671,448,"*","Promoter (<=1kb)",1,141077,142572,1496,2,"FBgn0051974","FBtr0330644",0
"45","chr2L",144359,145112,754,"*","Promoter (1-2kb)",1,143323,144227,905,1,"FBgn0031224","FBtr0078116",1036
"46","chr2L",147604,147824,221,"*","Exon (FBtr0301929/FBgn0259818, exon 6 of 9)",1,143323,144227,905,1,"FBgn0031224","FBtr0078116",4281
"47","chr2L",151792,152312,521,"*","Promoter (<=1kb)",1,144231,153300,9070,2,"FBgn0259818","FBtr0301929",988
"48","chr2L",153635,153849,215,"*","Promoter (<=1kb)",1,144231,153300,9070,2,"FBgn0259818","FBtr0330643",-335
"49","chr2L",155214,155600,387,"*","Promoter (<=1kb)",1,153539,155305,1767,2,"FBgn0031227","FBtr0078147",0
"50","chr2L",156759,157051,293,"*","Promoter (<=1kb)",1,156149,157666,1518,1,"FBgn0031229","FBtr0078119",610
"51","chr2L",159566,160016,451,"*","Promoter (<=1kb)",1,159032,203397,44366,1,"FBgn0016977","FBtr0078121",534
"52","chr2L",165299,166299,1001,"*","Intron (FBtr0078122/FBgn0016977, intron 2 of 11)",1,159032,203397,44366,1,"FBgn0016977","FBtr0078121",6267
"53","chr2L",171544,172037,494,"*","Intron (FBtr0078122/FBgn0016977, intron 2 of 11)",1,182820,201588,18769,1,"FBgn0016977","FBtr0332337",-10783
"54","chr2L",172921,173135,215,"*","Intron (FBtr0078122/FBgn0016977, intron 2 of 11)",1,182820,201588,18769,1,"FBgn0016977","FBtr0332337",-9685
"55","chr2L",173532,174374,843,"*","Intron (FBtr0078122/FBgn0016977, intron 2 of 11)",1,182820,201588,18769,1,"FBgn0016977","FBtr0332337",-8446
"56","chr2L",177819,178069,251,"*","Intron (FBtr0078122/FBgn0016977, intron 2 of 11)",1,182820,201588,18769,1,"FBgn0016977","FBtr0332337",-4751
"57","chr2L",178358,179250,893,"*","Intron (FBtr0078122/FBgn0016977, intron 2 of 11)",1,182820,201588,18769,1,"FBgn0016977","FBtr0332337",-3570
"58","chr2L",179855,180069,215,"*","Promoter (2-3kb)",1,182820,201588,18769,1,"FBgn0016977","FBtr0332337",-2751
"59","chr2L",180435,180702,268,"*","Promoter (2-3kb)",1,182820,201588,18769,1,"FBgn0016977","FBtr0332337",-2118
"60","chr2L",184870,185093,224,"*","Promoter (2-3kb)",1,182820,203250,20431,1,"FBgn0016977","FBtr0330653",2050
"61","chr2L",185379,185694,316,"*","Promoter (2-3kb)",1,182820,203250,20431,1,"FBgn0016977","FBtr0330653",2559
"62","chr2L",186258,186812,555,"*","Exon (FBtr0078122/FBgn0016977, exon 5 of 12)",1,182820,203250,20431,1,"FBgn0016977","FBtr0330653",3438
"63","chr2L",188478,188783,306,"*","Exon (FBtr0078122/FBgn0016977, exon 6 of 12)",1,182820,203250,20431,1,"FBgn0016977","FBtr0330653",5658
"64","chr2L",196499,196713,215,"*","Exon (FBtr0078122/FBgn0016977, exon 6 of 12)",1,203779,204782,1004,1,"FBgn0031231","FBtr0078124",-7066
"65","chr2L",197899,198205,307,"*","Exon (FBtr0078122/FBgn0016977, exon 6 of 12)",1,203779,204782,1004,1,"FBgn0031231","FBtr0078124",-5574
"66","chr2L",200700,201084,385,"*","Promoter (2-3kb)",1,203779,204782,1004,1,"FBgn0031231","FBtr0078124",-2695
"67","chr2L",204062,204576,515,"*","Promoter (<=1kb)",1,203779,204782,1004,1,"FBgn0031231","FBtr0078124",283
"68","chr2L",205251,205698,448,"*","Promoter (1-2kb)",1,204743,206797,2055,2,"FBgn0031232","FBtr0308246",1099
"69","chr2L",207998,208389,392,"*","Promoter (<=1kb)",1,207406,210725,3320,1,"FBgn0031233","FBtr0332339",592
"70","chr2L",212847,213264,418,"*","Exon (FBtr0078145/FBgn0266557, exon 7 of 7)",1,207406,210725,3320,1,"FBgn0031233","FBtr0332339",5441
"71","chr2L",217244,217458,215,"*","Promoter (2-3kb)",1,219651,220050,400,1,"FBgn0265151","FBtr0336984",-2193
"72","chr2L",218105,218552,448,"*","Promoter (1-2kb)",1,219651,220050,400,1,"FBgn0265151","FBtr0336984",-1099
"73","chr2L",226716,227404,689,"*","Promoter (<=1kb)",1,228037,228588,552,1,"FBgn0265152","FBtr0336986",-633
"74","chr2L",228118,228332,215,"*","Promoter (<=1kb)",1,228037,228588,552,1,"FBgn0265152","FBtr0336986",81
"75","chr2L",232004,232289,286,"*","Promoter (<=1kb)",1,232166,232253,88,2,"FBgn0263465","FBtr0309764",0
"76","chr2L",232647,233164,518,"*","Promoter (<=1kb)",1,232487,234208,1722,1,"FBgn0031235","FBtr0078126",160
"77","chr2L",244208,244422,215,"*","Promoter (1-2kb)",1,243035,243141,107,2,"FBgn0262252","FBtr0304343",-1067
"78","chr2L",245326,245991,666,"*","Promoter (2-3kb)",1,243035,243141,107,2,"FBgn0262252","FBtr0304343",-2185
"79","chr2L",246369,246583,215,"*","Promoter (2-3kb)",1,248909,249812,904,1,"FBgn0265149","FBtr0336987",-2326
"80","chr2L",252327,252782,456,"*","Promoter (<=1kb)",1,251039,252373,1335,2,"FBgn0283652","FBtr0336990",0
"81","chr2L",266201,266611,411,"*","Promoter (<=1kb)",1,259949,267505,7557,2,"FBgn0031239","FBtr0308252",894
"82","chr2L",276081,276295,215,"*","Promoter (<=1kb)",1,274740,277212,2473,2,"FBgn0086855","FBtr0300804",917
"83","chr2L",277959,278220,262,"*","Promoter (<=1kb)",1,274740,278234,3495,2,"FBgn0086855","FBtr0330650",14
"84","chr2L",282843,283319,477,"*","Promoter (<=1kb)",1,281670,283195,1526,2,"FBgn0031244","FBtr0343780",0
"85","chr2L",285247,285706,460,"*","Promoter (<=1kb)",1,283385,285726,2342,2,"FBgn0031245","FBtr0078136",20
"86","chr2L",286307,287184,878,"*","Promoter (<=1kb)",1,283662,286531,2870,2,"FBgn0031245","FBtr0078135",0
"87","chr2L",287785,287999,215,"*","Promoter (<=1kb)",1,287252,288932,1681,2,"FBgn0025686","FBtr0078134",933
"88","chr2L",288355,288569,215,"*","Promoter (<=1kb)",1,287252,288932,1681,2,"FBgn0025686","FBtr0078134",363
"89","chr2L",298084,298551,468,"*","Promoter (<=1kb)",1,297880,305233,7354,1,"FBgn0020622","FBtr0331208",204
"90","chr2L",300122,300381,260,"*","Promoter (1-2kb)",1,301706,305233,3528,1,"FBgn0020622","FBtr0331206",-1325
"91","chr2L",301776,302456,681,"*","Promoter (<=1kb)",1,301706,305233,3528,1,"FBgn0020622","FBtr0331207",70
"92","chr2L",306991,307412,422,"*","Promoter (1-2kb)",1,305935,355566,49632,1,"FBgn0004611","FBtr0078049",1056
"93","chr2L",307763,309160,1398,"*","Promoter (<=1kb)",1,308537,309348,812,2,"FBgn0263872","FBtr0329830",188
"94","chr2L",310981,311623,643,"*","Promoter (<=1kb)",1,310200,347927,37728,1,"FBgn0004611","FBtr0078050",781
"95","chr2L",312480,312863,384,"*","Promoter (2-3kb)",1,310200,347927,37728,1,"FBgn0004611","FBtr0078050",2280
"96","chr2L",313149,313915,767,"*","Promoter (2-3kb)",1,310200,347927,37728,1,"FBgn0004611","FBtr0078050",2949
"97","chr2L",318697,319352,656,"*","Promoter (<=1kb)",1,318362,319259,898,2,"FBgn0031248","FBtr0078099",0
"98","chr2L",319959,320199,241,"*","Promoter (<=1kb)",1,318362,319259,898,2,"FBgn0031248","FBtr0078099",-700
"99","chr2L",324585,324799,215,"*","Promoter (2-3kb)",1,322101,323091,991,1,"FBgn0053127","FBtr0078052",2484
"100","chr2L",329145,329583,439,"*","Promoter (<=1kb)",1,325522,329761,4240,2,"FBgn0264086","FBtr0330695",178
"101","chr2L",330948,331162,215,"*","Promoter (1-2kb)",1,329910,332335,2426,2,"FBgn0051921","FBtr0078096",1173
"102","chr2L",346879,347282,404,"*","3' UTR",1,355663,356891,1229,1,"FBgn0266907","FBtr0345774",-8381
"103","chr2L",347891,348137,247,"*","3' UTR",1,355663,356891,1229,1,"FBgn0266907","FBtr0345774",-7526
"104","chr2L",349380,349628,249,"*","Intron (FBtr0078049/FBgn0004611, intron 17 of 17)",1,355663,356891,1229,1,"FBgn0266907","FBtr0345774",-6035
"105","chr2L",352970,353408,439,"*","Promoter (2-3kb)",1,355663,356891,1229,1,"FBgn0266907","FBtr0345774",-2255
"106","chr2L",354718,355165,448,"*","Promoter (<=1kb)",1,355663,356891,1229,1,"FBgn0266907","FBtr0345774",-498
"107","chr2L",358731,358945,215,"*","Promoter (<=1kb)",1,355565,357874,2310,2,"FBgn0031250","FBtr0330651",-857
"108","chr2L",370051,370265,215,"*","Distal Intergenic",1,378112,387439,9328,1,"FBgn0000061","FBtr0078053",-7847
"109","chr2L",370599,371043,445,"*","Distal Intergenic",1,378112,387439,9328,1,"FBgn0000061","FBtr0078053",-7069
"110","chr2L",389734,390181,448,"*","Distal Intergenic",1,396120,396571,452,1,"FBgn0263871","FBtr0329831",-5939
"111","chr2L",390578,391316,739,"*","Distal Intergenic",1,396120,396571,452,1,"FBgn0263871","FBtr0329831",-4804
"112","chr2L",404630,405079,450,"*","Promoter (<=1kb)",1,404285,407969,3685,1,"FBgn0003278","FBtr0078054",345
"113","chr2L",406137,406419,283,"*","Promoter (1-2kb)",1,404285,407969,3685,1,"FBgn0003278","FBtr0078054",1852
"114","chr2L",407585,407799,215,"*","Exon (FBtr0078054/FBgn0003278, exon 3 of 3)",1,404285,407969,3685,1,"FBgn0003278","FBtr0078054",3300
"115","chr2L",411933,412173,241,"*","Promoter (<=1kb)",1,408876,412885,4010,2,"FBgn0264855","FBtr0089489",712
"116","chr2L",413398,413625,228,"*","Promoter (<=1kb)",1,408876,412885,4010,2,"FBgn0264855","FBtr0089489",-513
"117","chr2L",425782,426566,785,"*","Promoter (2-3kb)",1,422873,425321,2449,1,"FBgn0031255","FBtr0078058",2909
"118","chr2L",428941,429357,417,"*","Promoter (1-2kb)",1,431227,448701,17475,1,"FBgn0004583","FBtr0078059",-1870
"119","chr2L",431977,432503,527,"*","Promoter (<=1kb)",1,431227,448701,17475,1,"FBgn0004583","FBtr0329832",750
"120","chr2L",432785,433003,219,"*","Promoter (1-2kb)",1,431227,448701,17475,1,"FBgn0004583","FBtr0329832",1558
"121","chr2L",434374,434588,215,"*","Intron (FBtr0078059/FBgn0004583, intron 1 of 5)",1,431227,448701,17475,1,"FBgn0004583","FBtr0329832",3147
"122","chr2L",436479,436693,215,"*","Promoter (2-3kb)",1,439539,440104,566,1,"FBgn0263870","FBtr0329833",-2846
"123","chr2L",439626,439840,215,"*","Promoter (<=1kb)",1,439539,440104,566,1,"FBgn0263870","FBtr0329833",87
"124","chr2L",449361,449808,448,"*","Promoter (1-2kb)",1,448716,451302,2587,2,"FBgn0015924","FBtr0304741",1494
"125","chr2L",450308,451473,1166,"*","Promoter (<=1kb)",1,448716,451302,2587,2,"FBgn0015924","FBtr0304741",0
"126","chr2L",453340,453799,460,"*","Promoter (<=1kb)",1,453108,454654,1547,1,"FBgn0031256","FBtr0078060",232
"127","chr2L",455603,455854,252,"*","Promoter (<=1kb)",1,455531,458745,3215,1,"FBgn0031257","FBtr0331231",72
"128","chr2L",462560,462774,215,"*","Exon (FBtr0310035/FBgn0031258, exon 2 of 2)",1,455531,458745,3215,1,"FBgn0031257","FBtr0331231",7029
"129","chr2L",463275,463716,442,"*","Exon (FBtr0310035/FBgn0031258, exon 2 of 2)",1,455531,458745,3215,1,"FBgn0031257","FBtr0331231",7744
"130","chr2L",466048,466495,448,"*","Intron (FBtr0310035/FBgn0031258, intron 1 of 1)",1,458876,471555,12680,2,"FBgn0031258","FBtr0310035",5060
"131","chr2L",468409,469693,1285,"*","Promoter (1-2kb)",1,458876,471555,12680,2,"FBgn0031258","FBtr0310035",1862
"132","chr2L",477276,477490,215,"*","Promoter (1-2kb)",1,476220,540532,64313,1,"FBgn0003963","FBtr0333013",1056
"133","chr2L",478996,479443,448,"*","Promoter (<=1kb)",1,476446,479688,3243,2,"FBgn0043364","FBtr0078083",245
"134","chr2L",481101,481654,554,"*","Promoter (1-2kb)",1,476446,479688,3243,2,"FBgn0043364","FBtr0310030",-1413
"135","chr2L",485991,486438,448,"*","Intron (FBtr0333012/FBgn0003963, intron 1 of 7)",1,490835,540532,49698,1,"FBgn0003963","FBtr0310027",-4397
"136","chr2L",486739,487210,472,"*","Intron (FBtr0333012/FBgn0003963, intron 1 of 7)",1,490835,540532,49698,1,"FBgn0003963","FBtr0310027",-3625
"137","chr2L",491088,491302,215,"*","Promoter (<=1kb)",1,490835,492649,1815,1,"FBgn0267991","FBtr0347589",253
"138","chr2L",491560,492368,809,"*","Promoter (<=1kb)",1,491879,492649,771,1,"FBgn0267991","FBtr0347590",0
"139","chr2L",494140,494611,472,"*","Promoter (2-3kb)",1,491879,492649,771,1,"FBgn0267991","FBtr0347590",2261
"140","chr2L",495924,496178,255,"*","Intron (FBtr0333012/FBgn0003963, intron 1 of 7)",1,491879,492649,771,1,"FBgn0267991","FBtr0347590",4045
"141","chr2L",498933,499147,215,"*","Intron (FBtr0333012/FBgn0003963, intron 1 of 7)",1,500873,502236,1364,2,"FBgn0267992","FBtr0347591",3089
"142","chr2L",502037,502641,605,"*","Promoter (<=1kb)",1,500873,502236,1364,2,"FBgn0267992","FBtr0347591",0
"143","chr2L",503342,503599,258,"*","Promoter (1-2kb)",1,500873,502236,1364,2,"FBgn0267992","FBtr0347591",-1106
"144","chr2L",510358,510572,215,"*","Intron (FBtr0333012/FBgn0003963, intron 1 of 7)",1,500873,502236,1364,2,"FBgn0267992","FBtr0347591",-8122
"145","chr2L",520881,521239,359,"*","Promoter (2-3kb)",1,523466,540560,17095,1,"FBgn0003963","FBtr0078063",-2227
"146","chr2L",524226,524778,553,"*","Promoter (<=1kb)",1,523736,540560,16825,1,"FBgn0003963","FBtr0329895",490
"147","chr2L",531779,531993,215,"*","Intron (FBtr0333012/FBgn0003963, intron 2 of 7)",1,523736,540560,16825,1,"FBgn0003963","FBtr0329895",8043
"148","chr2L",532309,532523,215,"*","Intron (FBtr0333012/FBgn0003963, intron 2 of 7)",1,523736,540560,16825,1,"FBgn0003963","FBtr0329895",8573
"149","chr2L",533240,533454,215,"*","Intron (FBtr0333012/FBgn0003963, intron 2 of 7)",1,540599,542580,1982,2,"FBgn0010602","FBtr0310028",9126
"150","chr2L",533856,534070,215,"*","Intron (FBtr0333012/FBgn0003963, intron 2 of 7)",1,540599,542580,1982,2,"FBgn0010602","FBtr0310028",8510
"151","chr2L",545614,546062,449,"*","Promoter (<=1kb)",1,545129,547096,1968,1,"FBgn0031261","FBtr0078064",485
"152","chr2L",547907,548441,535,"*","Promoter (1-2kb)",1,547016,549502,2487,2,"FBgn0005660","FBtr0112854",1061
"153","chr2L",551502,552661,1160,"*","Promoter (<=1kb)",1,544925,552454,7530,2,"FBgn0005660","FBtr0344014",0
"154","chr2L",565594,565808,215,"*","Promoter (1-2kb)",1,564163,566472,2310,1,"FBgn0031265","FBtr0078067",1431
"155","chr2L",568632,568890,259,"*","Promoter (<=1kb)",1,568340,572907,4568,1,"FBgn0031266","FBtr0332340",292
"156","chr2L",571643,572090,448,"*","Promoter (2-3kb)",1,573033,574264,1232,2,"FBgn0031267","FBtr0078074",2174
"157","chr2L",572781,573181,401,"*","Promoter (1-2kb)",1,573033,574264,1232,2,"FBgn0031267","FBtr0078074",1083
"158","chr2L",575222,575436,215,"*","Promoter (<=1kb)",1,574508,575734,1227,1,"FBgn0031268","FBtr0078069",714
"159","chr2L",601183,601901,719,"*","Promoter (<=1kb)",1,602813,603562,750,1,"FBgn0031270","FBtr0078071",-912
"160","chr2L",625866,626250,385,"*","Promoter (<=1kb)",1,625652,628200,2549,1,"FBgn0031273","FBtr0077999",214
"161","chr2L",636968,637225,258,"*","Distal Intergenic",1,628729,629052,324,1,"FBgn0266909","FBtr0345777",8239
"162","chr2L",672315,672772,458,"*","Intron (FBtr0078045/FBgn0284247, intron 2 of 11)",1,710568,715307,4740,1,"FBgn0266323","FBtr0344054",-37796
"163","chr2L",682697,682911,215,"*","Intron (FBtr0078045/FBgn0284247, intron 2 of 11)",1,710568,715307,4740,1,"FBgn0266323","FBtr0344054",-27657
"164","chr2L",687974,688330,357,"*","Intron (FBtr0078045/FBgn0284247, intron 2 of 11)",1,710568,715307,4740,1,"FBgn0266323","FBtr0344054",-22238
"165","chr2L",689052,689266,215,"*","Intron (FBtr0078045/FBgn0284247, intron 2 of 11)",1,710568,715307,4740,1,"FBgn0266323","FBtr0344054",-21302
"166","chr2L",695894,696126,233,"*","Intron (FBtr0078045/FBgn0284247, intron 2 of 11)",1,710568,715307,4740,1,"FBgn0266323","FBtr0344054",-14442
"167","chr2L",716255,716881,627,"*","Promoter (1-2kb)",1,640306,714983,74678,2,"FBgn0284247","FBtr0343249",-1272
"168","chr2L",724311,724716,406,"*","Promoter (<=1kb)",1,721985,724833,2849,2,"FBgn0267993","FBtr0347592",117
"169","chr2L",734985,735344,360,"*","Distal Intergenic",1,737212,741791,4580,2,"FBgn0026438","FBtr0301316",6447
"170","chr2L",736102,736738,637,"*","Distal Intergenic",1,737212,741791,4580,2,"FBgn0026438","FBtr0301316",5053
"171","chr2L",742995,743209,215,"*","Promoter (1-2kb)",1,737212,744395,7184,2,"FBgn0026438","FBtr0078043",1186
"172","chr2L",763419,764550,1132,"*","Distal Intergenic",1,772514,773093,580,1,"FBgn0265825","FBtr0342660",-7964
"173","chr2L",765921,766135,215,"*","Distal Intergenic",1,772514,773093,580,1,"FBgn0265825","FBtr0342660",-6379
"174","chr2L",772057,772271,215,"*","Promoter (<=1kb)",1,772514,773093,580,1,"FBgn0265825","FBtr0342660",-243
"175","chr2L",780644,781280,637,"*","Promoter (<=1kb)",1,781276,782885,1610,1,"FBgn0041250","FBtr0331651",0
"176","chr2L",784659,785012,354,"*","Promoter (<=1kb)",1,784336,788776,4441,1,"FBgn0031279","FBtr0331652",323
"177","chr2L",789431,790149,719,"*","Promoter (<=1kb)",1,786153,790798,4646,2,"FBgn0000442","FBtr0078042",649
"178","chr2L",790589,790830,242,"*","Promoter (<=1kb)",1,786153,790798,4646,2,"FBgn0000442","FBtr0078042",0
"179","chr2L",809696,810143,448,"*","Promoter (<=1kb)",1,810577,811531,955,1,"FBgn0051658","FBtr0078008",-434
"180","chr2L",814838,815079,242,"*","Promoter (<=1kb)",1,813314,815950,2637,2,"FBgn0031281","FBtr0078041",871
"181","chr2L",815402,815616,215,"*","Promoter (<=1kb)",1,813314,815950,2637,2,"FBgn0031281","FBtr0078041",334
"182","chr2L",819082,819485,404,"*","Promoter (<=1kb)",1,818079,819508,1430,2,"FBgn0031284","FBtr0078039",23
"183","chr2L",820884,821098,215,"*","Promoter (<=1kb)",1,821289,824337,3049,1,"FBgn0031285","FBtr0305507",-191
"184","chr2L",826472,828077,1606,"*","Promoter (<=1kb)",1,825969,833241,7273,1,"FBgn0010583","FBtr0078015",503
"185","chr2L",828363,830441,2079,"*","Promoter (2-3kb)",1,825969,833241,7273,1,"FBgn0010583","FBtr0078015",2394
"186","chr2L",830819,831226,408,"*","Exon (FBtr0332973/FBgn0010583, exon 4 of 6)",1,825969,833241,7273,1,"FBgn0010583","FBtr0078015",4850
"187","chr2L",831612,832091,480,"*","3' UTR",1,825969,833241,7273,1,"FBgn0010583","FBtr0078015",5643
"188","chr2L",836157,836371,215,"*","Exon (FBtr0302121/FBgn0020304, exon 3 of 6)",1,833584,842943,9360,2,"FBgn0020304","FBtr0302121",6572
"189","chr2L",842135,842349,215,"*","Promoter (<=1kb)",1,833584,842943,9360,2,"FBgn0020304","FBtr0302121",594
"190","chr2L",844044,844770,727,"*","Promoter (1-2kb)",1,833587,842943,9357,2,"FBgn0020304","FBtr0078037",-1101
"191","chr2L",845269,845485,217,"*","Promoter (2-3kb)",1,833587,842943,9357,2,"FBgn0020304","FBtr0078037",-2326
"192","chr2L",846493,846996,504,"*","Intron (FBtr0302120/FBgn0020304, intron 1 of 5)",1,833587,842943,9357,2,"FBgn0020304","FBtr0078037",-3550
"193","chr2L",848871,849254,384,"*","Promoter (1-2kb)",1,850702,851163,462,1,"FBgn0264869","FBtr0334793",-1448
"194","chr2L",849542,850481,940,"*","Promoter (<=1kb)",1,850702,851163,462,1,"FBgn0264869","FBtr0334793",-221
"195","chr2L",852601,852815,215,"*","Promoter (<=1kb)",1,852768,854539,1772,1,"FBgn0020545","FBtr0078016",0
"196","chr2L",860063,860457,395,"*","Promoter (<=1kb)",1,860197,861806,1610,1,"FBgn0031289","FBtr0445832",0
"197","chr2L",861270,861539,270,"*","Promoter (<=1kb)",1,860309,861806,1498,1,"FBgn0031289","FBtr0078018",961
"198","chr2L",863593,863904,312,"*","Promoter (1-2kb)",1,865366,865493,128,2,"FBgn0086031","FBtr0114307",1589
"199","chr2L",865701,866244,544,"*","Promoter (<=1kb)",1,861849,865861,4013,2,"FBgn0029095","FBtr0078033",0
"200","chr2L",867111,867325,215,"*","Promoter (<=1kb)",1,861849,868013,6165,2,"FBgn0029095","FBtr0078032",688
"201","chr2L",867949,868379,431,"*","Promoter (<=1kb)",1,861849,868013,6165,2,"FBgn0029095","FBtr0078032",0
"202","chr2L",868915,869355,441,"*","Promoter (<=1kb)",1,868673,869857,1185,2,"FBgn0020305","FBtr0078030",502
"203","chr2L",879667,879922,256,"*","Promoter (2-3kb)",1,877302,878270,969,1,"FBgn0002936","FBtr0078023",2365
"204","chr2L",884311,884525,215,"*","Promoter (<=1kb)",1,877172,885141,7970,2,"FBgn0031292","FBtr0345634",616
"205","chr2L",906711,907280,570,"*","Promoter (2-3kb)",1,904029,904347,319,1,"FBgn0266799","FBtr0345455",2682
