"","seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS"
"44","chr2L",159421,160025,605,"*","Promoter (<=1kb)",1,159032,203397,44366,1,"FBgn0016977","FBtr0078121",389
"45","chr2L",166052,166299,248,"*","Intron (FBtr0078122/FBgn0016977, intron 2 of 11)",1,159032,203397,44366,1,"FBgn0016977","FBtr0078121",7020
"46","chr2L",171790,172037,248,"*","Intron (FBtr0078122/FBgn0016977, intron 2 of 11)",1,182820,201588,18769,1,"FBgn0016977","FBtr0332337",-10783
"47","chr2L",172921,173197,277,"*","Intron (FBtr0078122/FBgn0016977, intron 2 of 11)",1,182820,201588,18769,1,"FBgn0016977","FBtr0332337",-9623
"48","chr2L",173736,174250,515,"*","Intron (FBtr0078122/FBgn0016977, intron 2 of 11)",1,182820,201588,18769,1,"FBgn0016977","FBtr0332337",-8570
"49","chr2L",178304,178893,590,"*","Intron (FBtr0078122/FBgn0016977, intron 2 of 11)",1,182820,201588,18769,1,"FBgn0016977","FBtr0332337",-3927
"50","chr2L",179832,180702,871,"*","Promoter (2-3kb)",1,182820,201588,18769,1,"FBgn0016977","FBtr0332337",-2118
"51","chr2L",184837,185126,290,"*","Promoter (2-3kb)",1,182820,203250,20431,1,"FBgn0016977","FBtr0330653",2017
"52","chr2L",185447,185694,248,"*","Promoter (2-3kb)",1,182820,203250,20431,1,"FBgn0016977","FBtr0330653",2627
"53","chr2L",190343,190942,600,"*","Exon (FBtr0078122/FBgn0016977, exon 6 of 12)",1,182820,203250,20431,1,"FBgn0016977","FBtr0330653",7523
"54","chr2L",194384,194682,299,"*","Exon (FBtr0078122/FBgn0016977, exon 6 of 12)",1,203779,204782,1004,1,"FBgn0031231","FBtr0078124",-9097
"55","chr2L",197881,198189,309,"*","Exon (FBtr0078122/FBgn0016977, exon 6 of 12)",1,203779,204782,1004,1,"FBgn0031231","FBtr0078124",-5590
"56","chr2L",200837,201084,248,"*","Promoter (2-3kb)",1,203779,204782,1004,1,"FBgn0031231","FBtr0078124",-2695
"57","chr2L",205184,205731,548,"*","Promoter (1-2kb)",1,204743,206797,2055,2,"FBgn0031232","FBtr0308246",1066
"58","chr2L",208175,208422,248,"*","Promoter (<=1kb)",1,207406,210725,3320,1,"FBgn0031233","FBtr0332339",769
"59","chr2L",215618,215865,248,"*","Exon (FBtr0078145/FBgn0266557, exon 5 of 7)",1,219651,220050,400,1,"FBgn0265151","FBtr0336984",-3786
"60","chr2L",223189,223443,255,"*","Promoter (<=1kb)",1,223519,224708,1190,1,"FBgn0265153","FBtr0336985",-76
"61","chr2L",230925,231172,248,"*","Promoter (1-2kb)",1,232166,232253,88,2,"FBgn0263465","FBtr0309764",1081
"62","chr2L",236480,236727,248,"*","Exon (FBtr0078144/FBgn0266557, exon 3 of 18)",1,232487,234208,1722,1,"FBgn0031235","FBtr0078126",3993
"63","chr2L",242160,242518,359,"*","Promoter (<=1kb)",1,243035,243141,107,2,"FBgn0262252","FBtr0304343",623
"64","chr2L",246212,246641,430,"*","Promoter (2-3kb)",1,248909,249812,904,1,"FBgn0265149","FBtr0336987",-2268
"65","chr2L",266201,266611,411,"*","Promoter (<=1kb)",1,259949,267505,7557,2,"FBgn0031239","FBtr0308252",894
"66","chr2L",269833,270355,523,"*","Promoter (<=1kb)",1,269088,271626,2539,1,"FBgn0031240","FBtr0078127",745
"67","chr2L",270621,271605,985,"*","Promoter (<=1kb)",1,252589,271744,19156,2,"FBgn0031238","FBtr0078140",139
"68","chr2L",273452,273726,275,"*","Promoter (<=1kb)",1,271912,273715,1804,2,"FBgn0086912","FBtr0078139",0
"69","chr2L",276048,276295,248,"*","Promoter (<=1kb)",1,274740,277212,2473,2,"FBgn0086855","FBtr0300804",917
"70","chr2L",276807,277069,263,"*","Promoter (<=1kb)",1,274740,277212,2473,2,"FBgn0086855","FBtr0300804",143
"71","chr2L",277959,278220,262,"*","Promoter (<=1kb)",1,274740,278234,3495,2,"FBgn0086855","FBtr0330650",14
"72","chr2L",280519,280778,260,"*","Promoter (2-3kb)",1,274740,278234,3495,2,"FBgn0086855","FBtr0330650",-2285
"73","chr2L",282843,283319,477,"*","Promoter (<=1kb)",1,281670,283195,1526,2,"FBgn0031244","FBtr0343780",0
"74","chr2L",285226,285473,248,"*","Promoter (<=1kb)",1,283385,285726,2342,2,"FBgn0031245","FBtr0078136",253
"75","chr2L",286937,287184,248,"*","Promoter (<=1kb)",1,283662,286531,2870,2,"FBgn0031245","FBtr0078135",-406
"76","chr2L",287752,287999,248,"*","Promoter (<=1kb)",1,287252,288932,1681,2,"FBgn0025686","FBtr0078134",933
"77","chr2L",288322,288569,248,"*","Promoter (<=1kb)",1,287252,288932,1681,2,"FBgn0025686","FBtr0078134",363
"78","chr2L",292712,292993,282,"*","Promoter (<=1kb)",1,292419,293222,804,1,"FBgn0031247","FBtr0078130",293
"79","chr2L",296035,296282,248,"*","Promoter (<=1kb)",1,295122,297449,2328,1,"FBgn0024352","FBtr0078131",913
"80","chr2L",298032,298576,545,"*","Promoter (<=1kb)",1,297880,305233,7354,1,"FBgn0020622","FBtr0331208",152
"81","chr2L",299870,300489,620,"*","Promoter (1-2kb)",1,301706,305233,3528,1,"FBgn0020622","FBtr0331206",-1217
"82","chr2L",302068,302456,389,"*","Promoter (<=1kb)",1,301706,305233,3528,1,"FBgn0020622","FBtr0331207",362
"83","chr2L",303291,303743,453,"*","Promoter (1-2kb)",1,301706,305233,3528,1,"FBgn0020622","FBtr0331207",1585
"84","chr2L",308722,309160,439,"*","Promoter (<=1kb)",1,308537,309348,812,2,"FBgn0263872","FBtr0329830",188
"85","chr2L",310938,311206,269,"*","Promoter (<=1kb)",1,310200,347927,37728,1,"FBgn0004611","FBtr0078050",738
"86","chr2L",318604,319352,749,"*","Promoter (<=1kb)",1,318362,319259,898,2,"FBgn0031248","FBtr0078099",0
"87","chr2L",319926,320232,307,"*","Promoter (<=1kb)",1,318362,319259,898,2,"FBgn0031248","FBtr0078099",-667
"88","chr2L",322249,322587,339,"*","Promoter (<=1kb)",1,322101,323091,991,1,"FBgn0053127","FBtr0078052",148
"89","chr2L",330743,331469,727,"*","Promoter (<=1kb)",1,329910,332335,2426,2,"FBgn0051921","FBtr0078096",866
"90","chr2L",342355,342868,514,"*","Exon (FBtr0078047/FBgn0004611, exon 12 of 17)",1,329910,332335,2426,2,"FBgn0051921","FBtr0078096",-10020
"91","chr2L",343192,343509,318,"*","Exon (FBtr0078047/FBgn0004611, exon 13 of 17)",1,329910,332335,2426,2,"FBgn0051921","FBtr0078096",-10857
"92","chr2L",344621,344868,248,"*","Exon (FBtr0078047/FBgn0004611, exon 15 of 17)",1,355663,356891,1229,1,"FBgn0266907","FBtr0345774",-10795
"93","chr2L",345581,345828,248,"*","3' UTR",1,355663,356891,1229,1,"FBgn0266907","FBtr0345774",-9835
"94","chr2L",347783,348245,463,"*","3' UTR",1,355663,356891,1229,1,"FBgn0266907","FBtr0345774",-7418
"95","chr2L",349380,349628,249,"*","Intron (FBtr0078049/FBgn0004611, intron 17 of 17)",1,355663,356891,1229,1,"FBgn0266907","FBtr0345774",-6035
"96","chr2L",354951,355511,561,"*","Promoter (<=1kb)",1,355663,356891,1229,1,"FBgn0266907","FBtr0345774",-152
"97","chr2L",358698,358945,248,"*","Promoter (<=1kb)",1,355565,357874,2310,2,"FBgn0031250","FBtr0330651",-824
"98","chr2L",366005,366441,437,"*","Distal Intergenic",1,355565,357874,2310,2,"FBgn0031250","FBtr0330651",-8131
"99","chr2L",370491,371077,587,"*","Distal Intergenic",1,378112,387439,9328,1,"FBgn0000061","FBtr0078053",-7035
"100","chr2L",376856,377160,305,"*","Promoter (<=1kb)",1,378112,387439,9328,1,"FBgn0000061","FBtr0078053",-952
"101","chr2L",389701,390214,514,"*","Distal Intergenic",1,396120,396571,452,1,"FBgn0263871","FBtr0329831",-5906
"102","chr2L",390652,391092,441,"*","Distal Intergenic",1,396120,396571,452,1,"FBgn0263871","FBtr0329831",-5028
"103","chr2L",404630,405270,641,"*","Promoter (<=1kb)",1,404285,407969,3685,1,"FBgn0003278","FBtr0078054",345
"104","chr2L",407552,407901,350,"*","3' UTR",1,404285,407969,3685,1,"FBgn0003278","FBtr0078054",3267
"105","chr2L",411288,411673,386,"*","Promoter (1-2kb)",1,408876,412885,4010,2,"FBgn0264855","FBtr0089489",1212
"106","chr2L",411926,412180,255,"*","Promoter (<=1kb)",1,408876,412885,4010,2,"FBgn0264855","FBtr0089489",705
"107","chr2L",413378,413641,264,"*","Promoter (<=1kb)",1,408876,412885,4010,2,"FBgn0264855","FBtr0089489",-493
"108","chr2L",418912,419159,248,"*","Promoter (<=1kb)",1,418434,419652,1219,2,"FBgn0031252","FBtr0078090",493
"109","chr2L",432756,433032,277,"*","Promoter (1-2kb)",1,431227,448701,17475,1,"FBgn0004583","FBtr0329832",1529
"110","chr2L",434374,434683,310,"*","Intron (FBtr0078059/FBgn0004583, intron 1 of 5)",1,431227,448701,17475,1,"FBgn0004583","FBtr0329832",3147
"111","chr2L",435212,435495,284,"*","Intron (FBtr0078059/FBgn0004583, intron 1 of 5)",1,431227,448701,17475,1,"FBgn0004583","FBtr0329832",3985
"112","chr2L",437124,437399,276,"*","Promoter (2-3kb)",1,439539,440104,566,1,"FBgn0263870","FBtr0329833",-2140
"113","chr2L",443674,444541,868,"*","Exon (FBtr0078059/FBgn0004583, exon 5 of 6)",1,439539,440104,566,1,"FBgn0263870","FBtr0329833",4135
"114","chr2L",445179,446065,887,"*","Exon (FBtr0078059/FBgn0004583, exon 5 of 6)",1,448716,451302,2587,2,"FBgn0015924","FBtr0304741",5237
"115","chr2L",447142,447684,543,"*","3' UTR",1,448716,451302,2587,2,"FBgn0015924","FBtr0304741",3618
"116","chr2L",449282,449841,560,"*","Promoter (1-2kb)",1,448716,451302,2587,2,"FBgn0015924","FBtr0304741",1461
"117","chr2L",450308,450555,248,"*","Promoter (<=1kb)",1,448716,451302,2587,2,"FBgn0015924","FBtr0304741",747
"118","chr2L",451259,451624,366,"*","Promoter (<=1kb)",1,448716,451302,2587,2,"FBgn0015924","FBtr0304741",0
"119","chr2L",452454,452707,254,"*","Promoter (<=1kb)",1,448716,452752,4037,2,"FBgn0015924","FBtr0331232",45
"120","chr2L",453307,453832,526,"*","Promoter (<=1kb)",1,453108,454654,1547,1,"FBgn0031256","FBtr0078060",199
"121","chr2L",458178,458425,248,"*","Promoter (2-3kb)",1,455531,458745,3215,1,"FBgn0031257","FBtr0331231",2647
"122","chr2L",460481,461243,763,"*","3' UTR",1,455531,458745,3215,1,"FBgn0031257","FBtr0331231",4950
"123","chr2L",462527,462774,248,"*","Exon (FBtr0310035/FBgn0031258, exon 2 of 2)",1,455531,458745,3215,1,"FBgn0031257","FBtr0331231",6996
"124","chr2L",464327,464840,514,"*","Exon (FBtr0310035/FBgn0031258, exon 2 of 2)",1,458876,471555,12680,2,"FBgn0031258","FBtr0310035",6715
"125","chr2L",468708,469959,1252,"*","Promoter (1-2kb)",1,458876,471555,12680,2,"FBgn0031258","FBtr0310035",1596
"126","chr2L",474368,474640,273,"*","Promoter (1-2kb)",1,473013,476170,3158,1,"FBgn0027592","FBtr0078062",1355
"127","chr2L",476827,477074,248,"*","Promoter (<=1kb)",1,476220,540532,64313,1,"FBgn0003963","FBtr0333013",607
"128","chr2L",484418,485309,892,"*","Intron (FBtr0333012/FBgn0003963, intron 1 of 7)",1,476446,479688,3243,2,"FBgn0043364","FBtr0310030",-4730
"129","chr2L",486428,488143,1716,"*","Promoter (2-3kb)",1,490835,540532,49698,1,"FBgn0003963","FBtr0310027",-2692
"130","chr2L",491088,492357,1270,"*","Promoter (<=1kb)",1,491879,492649,771,1,"FBgn0267991","FBtr0347590",0
"131","chr2L",495924,496178,255,"*","Intron (FBtr0333012/FBgn0003963, intron 1 of 7)",1,491879,492649,771,1,"FBgn0267991","FBtr0347590",4045
"132","chr2L",502371,503128,758,"*","Promoter (<=1kb)",1,500873,502236,1364,2,"FBgn0267992","FBtr0347591",-135
"133","chr2L",518209,518516,308,"*","Intron (FBtr0333012/FBgn0003963, intron 1 of 7)",1,523466,540560,17095,1,"FBgn0003963","FBtr0078063",-4950
"134","chr2L",520694,521239,546,"*","Promoter (2-3kb)",1,523466,540560,17095,1,"FBgn0003963","FBtr0078063",-2227
"135","chr2L",524226,524778,553,"*","Promoter (<=1kb)",1,523736,540560,16825,1,"FBgn0003963","FBtr0329895",490
"136","chr2L",533207,533934,728,"*","Intron (FBtr0333012/FBgn0003963, intron 2 of 7)",1,540599,542580,1982,2,"FBgn0010602","FBtr0310028",8646
"137","chr2L",539195,539442,248,"*","Exon (FBtr0333012/FBgn0003963, exon 6 of 8)",1,540599,542580,1982,2,"FBgn0010602","FBtr0310028",3138
"138","chr2L",547961,548474,514,"*","Promoter (1-2kb)",1,547016,549502,2487,2,"FBgn0005660","FBtr0112854",1028
"139","chr2L",553247,553494,248,"*","Promoter (<=1kb)",1,547016,552923,5908,2,"FBgn0005660","FBtr0345429",-324
"140","chr2L",553819,554380,562,"*","Promoter (<=1kb)",1,547016,552923,5908,2,"FBgn0005660","FBtr0345429",-896
"141","chr2L",561918,562372,455,"*","Promoter (<=1kb)",1,560568,563347,2780,2,"FBgn0031264","FBtr0078076",975
"142","chr2L",564010,564257,248,"*","Promoter (<=1kb)",1,564163,566472,2310,1,"FBgn0031265","FBtr0078067",0
"143","chr2L",571608,572123,516,"*","Promoter (2-3kb)",1,573033,574264,1232,2,"FBgn0031267","FBtr0078074",2141
"144","chr2L",572781,573193,413,"*","Promoter (1-2kb)",1,573033,574264,1232,2,"FBgn0031267","FBtr0078074",1071
"145","chr2L",576665,576915,251,"*","Promoter (<=1kb)",1,575711,576896,1186,2,"FBgn0013323","FBtr0346650",0
"146","chr2L",577891,578173,283,"*","Promoter (<=1kb)",1,577486,579549,2064,1,"FBgn0023489","FBtr0078070",405
"147","chr2L",636935,637258,324,"*","Distal Intergenic",1,628729,629052,324,1,"FBgn0266909","FBtr0345777",8206
"148","chr2L",644601,644938,338,"*","Exon (FBtr0078045/FBgn0284247, exon 11 of 12)",1,628729,629052,324,1,"FBgn0266909","FBtr0345777",15872
"149","chr2L",654023,654351,329,"*","Exon (FBtr0078045/FBgn0284247, exon 5 of 12)",1,628729,629052,324,1,"FBgn0266909","FBtr0345777",25294
"150","chr2L",682574,682911,338,"*","Intron (FBtr0078045/FBgn0284247, intron 2 of 11)",1,710568,715307,4740,1,"FBgn0266323","FBtr0344054",-27657
"151","chr2L",686982,687479,498,"*","Intron (FBtr0078045/FBgn0284247, intron 2 of 11)",1,710568,715307,4740,1,"FBgn0266323","FBtr0344054",-23089
"152","chr2L",689019,689363,345,"*","Intron (FBtr0078045/FBgn0284247, intron 2 of 11)",1,710568,715307,4740,1,"FBgn0266323","FBtr0344054",-21205
"153","chr2L",696649,696947,299,"*","Intron (FBtr0078045/FBgn0284247, intron 2 of 11)",1,710568,715307,4740,1,"FBgn0266323","FBtr0344054",-13621
"154","chr2L",716147,716394,248,"*","Promoter (1-2kb)",1,640306,714983,74678,2,"FBgn0284247","FBtr0343249",-1164
"155","chr2L",724469,724716,248,"*","Promoter (<=1kb)",1,721985,724833,2849,2,"FBgn0267993","FBtr0347592",117
"156","chr2L",736182,736738,557,"*","Distal Intergenic",1,737212,741791,4580,2,"FBgn0026438","FBtr0301316",5053
"157","chr2L",742815,743254,440,"*","Promoter (1-2kb)",1,737212,741791,4580,2,"FBgn0026438","FBtr0301316",-1024
"158","chr2L",756821,757102,282,"*","3' UTR",1,752800,762142,9343,1,"FBgn0031275","FBtr0346526",4021
"159","chr2L",765888,766207,320,"*","Distal Intergenic",1,772514,773093,580,1,"FBgn0265825","FBtr0342660",-6307
"160","chr2L",772057,772304,248,"*","Promoter (<=1kb)",1,772514,773093,580,1,"FBgn0265825","FBtr0342660",-210
"161","chr2L",777354,777648,295,"*","Promoter (<=1kb)",1,776536,776941,406,1,"FBgn0040725","FBtr0078004",818
"162","chr2L",784551,785012,462,"*","Promoter (<=1kb)",1,784336,788776,4441,1,"FBgn0031279","FBtr0331652",215
"163","chr2L",787800,788047,248,"*","Promoter (2-3kb)",1,786153,790798,4646,2,"FBgn0000442","FBtr0078042",2751
"164","chr2L",789398,789916,519,"*","Promoter (<=1kb)",1,786153,790798,4646,2,"FBgn0000442","FBtr0078042",882
"165","chr2L",790556,790863,308,"*","Promoter (<=1kb)",1,786153,790798,4646,2,"FBgn0000442","FBtr0078042",0
"166","chr2L",796349,796596,248,"*","Distal Intergenic",1,799856,800323,468,1,"FBgn0266797","FBtr0345453",-3260
"167","chr2L",823352,823656,305,"*","Promoter (1-2kb)",1,821422,824337,2916,1,"FBgn0031285","FBtr0301908",1930
"168","chr2L",827166,827844,679,"*","Promoter (1-2kb)",1,825969,833241,7273,1,"FBgn0010583","FBtr0078015",1197
"169","chr2L",828596,828915,320,"*","Promoter (2-3kb)",1,825969,833241,7273,1,"FBgn0010583","FBtr0078015",2627
"170","chr2L",829696,830474,779,"*","5' UTR",1,825969,833241,7273,1,"FBgn0010583","FBtr0078015",3727
"171","chr2L",830786,831299,514,"*","Exon (FBtr0332973/FBgn0010583, exon 4 of 6)",1,825969,833241,7273,1,"FBgn0010583","FBtr0078015",4817
"172","chr2L",831579,832153,575,"*","3' UTR",1,825969,833241,7273,1,"FBgn0010583","FBtr0078015",5610
"173","chr2L",836741,837001,261,"*","Exon (FBtr0302121/FBgn0020304, exon 2 of 6)",1,833584,842943,9360,2,"FBgn0020304","FBtr0302121",5942
"174","chr2L",845236,845518,283,"*","Promoter (2-3kb)",1,833587,842943,9357,2,"FBgn0020304","FBtr0078037",-2293
"175","chr2L",848871,849254,384,"*","Promoter (1-2kb)",1,850702,851163,462,1,"FBgn0264869","FBtr0334793",-1448
"176","chr2L",849940,850520,581,"*","Promoter (<=1kb)",1,850702,851163,462,1,"FBgn0264869","FBtr0334793",-182
"177","chr2L",852568,852815,248,"*","Promoter (<=1kb)",1,852768,854539,1772,1,"FBgn0020545","FBtr0078016",0
"178","chr2L",857841,858344,504,"*","Promoter (<=1kb)",1,857542,857632,91,1,"FBgn0262177","FBtr0304182",299
"179","chr2L",861102,861735,634,"*","Promoter (<=1kb)",1,860309,861806,1498,1,"FBgn0031289","FBtr0078018",793
"180","chr2L",875561,875975,415,"*","Promoter (1-2kb)",1,877302,878270,969,1,"FBgn0002936","FBtr0078023",-1327
"181","chr2L",900445,900935,491,"*","Promoter (<=1kb)",1,901491,901654,164,2,"FBgn0003916","FBtr0078028",719
"182","chr2L",901368,901615,248,"*","Promoter (<=1kb)",1,901491,901654,164,2,"FBgn0003916","FBtr0078028",39
"183","chr2L",925471,925901,431,"*","Promoter (2-3kb)",1,922793,958098,35306,1,"FBgn0028481","FBtr0305064",2678
"184","chr2L",965073,965320,248,"*","Distal Intergenic",1,987807,991300,3494,2,"FBgn0266036","FBtr0343253",25980
"185","chr2L",986044,986400,357,"*","Distal Intergenic",1,987807,991300,3494,2,"FBgn0266036","FBtr0343253",4900
"186","chr2L",998813,999157,345,"*","Distal Intergenic",1,987807,991300,3494,2,"FBgn0266036","FBtr0445830",-7513
"187","chr2L",1005647,1005894,248,"*","Distal Intergenic",1,987807,991300,3494,2,"FBgn0266036","FBtr0445830",-14347
"188","chr2L",1054849,1055184,336,"*","Intron (FBtr0077993/FBgn0003310, intron 2 of 4)",1,1008378,1048053,39676,2,"FBgn0031294","FBtr0301417",-6796
"189","chr2L",1059856,1060501,646,"*","Intron (FBtr0077993/FBgn0003310, intron 2 of 4)",1,1008378,1048053,39676,2,"FBgn0031294","FBtr0301417",-11803
"190","chr2L",1061067,1061331,265,"*","Exon (FBtr0077993/FBgn0003310, exon 2 of 5)",1,1008378,1048053,39676,2,"FBgn0031294","FBtr0301417",-13014
"191","chr2L",1065421,1065857,437,"*","Intron (FBtr0077993/FBgn0003310, intron 1 of 4)",1,1051792,1077811,26020,2,"FBgn0003310","FBtr0077994",11954
"192","chr2L",1068001,1068297,297,"*","Intron (FBtr0077993/FBgn0003310, intron 1 of 4)",1,1051792,1077811,26020,2,"FBgn0003310","FBtr0077994",9514
"193","chr2L",1072239,1072566,328,"*","Intron (FBtr0077993/FBgn0003310, intron 1 of 4)",1,1051792,1077811,26020,2,"FBgn0003310","FBtr0077994",5245
"194","chr2L",1072996,1073332,337,"*","Intron (FBtr0077993/FBgn0003310, intron 1 of 4)",1,1051792,1077811,26020,2,"FBgn0003310","FBtr0077994",4479
"195","chr2L",1074041,1074554,514,"*","Intron (FBtr0077993/FBgn0003310, intron 1 of 4)",1,1051792,1077811,26020,2,"FBgn0003310","FBtr0077994",3257
"196","chr2L",1078348,1078671,324,"*","Promoter (<=1kb)",1,1077948,1080803,2856,1,"FBgn0015905","FBtr0077952",400
"197","chr2L",1079333,1079770,438,"*","Promoter (1-2kb)",1,1080911,1083378,2468,1,"FBgn0031298","FBtr0077953",-1141
"198","chr2L",1081015,1081534,520,"*","Promoter (<=1kb)",1,1080911,1085380,4470,1,"FBgn0031298","FBtr0332569",104
"199","chr2L",1094990,1095503,514,"*","Intron (FBtr0332570/FBgn0031299, intron 2 of 8)",1,1083091,1102504,19414,2,"FBgn0031299","FBtr0332570",7001
"200","chr2L",1096083,1096701,619,"*","Intron (FBtr0332570/FBgn0031299, intron 2 of 8)",1,1083091,1102504,19414,2,"FBgn0031299","FBtr0332570",5803
"201","chr2L",1107649,1107970,322,"*","Promoter (<=1kb)",1,1103254,1108373,5120,2,"FBgn0261938","FBtr0332273",403
"202","chr2L",1108964,1109234,271,"*","Promoter (<=1kb)",1,1108540,1112694,4155,1,"FBgn0031301","FBtr0077954",424
"203","chr2L",1113307,1113742,436,"*","Promoter (<=1kb)",1,1112941,1114138,1198,1,"FBgn0031302","FBtr0077955",366
